date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2016-08-19,61308,61875,61119,61592,245204,0,0.7723,0,0
2016-08-22,61119,61497,60458,61120,168607,0,-0.7663,0,0
2016-08-23,61403,62536,60175,62537,365147,0,2.3184,0,0
2016-08-24,62442,63292,62442,62726,319240,0,0.3022,0,0
2016-08-25,62725,63103,62158,62726,272494,0,0.0,0,0
2016-08-26,62914,62914,62253,62253,318302,0,-0.7541,0,0
2016-08-29,61686,62631,61308,62348,168847,0,0.1526,0,0
2016-08-30,63009,63198,61497,61687,120694,0,-1.0602,0,0
2016-08-31,61875,63481,61592,62253,318191,0,0.9175,0,0
2016-09-01,62064,63103,61686,62915,168765,0,1.0634,0,0
2016-09-02,62914,62914,61497,61875,161284,0,-1.653,0,0
2016-09-05,62158,63481,62064,63104,154467,0,1.9863,0,0
2016-09-06,63292,64992,63292,64143,353982,0,1.6465,0,0
2016-09-07,64142,64709,63481,64426,251920,0,0.4412,0,0
2016-09-08,64898,65465,63764,64709,324262,0,0.4393,0,0
2016-09-09,63953,64237,62536,63765,228846,0,-1.4588,0,0
2016-09-12,63670,63859,62253,62253,306926,0,-2.3712,0,0
2016-09-13,63198,63481,60080,60458,429465,0,-2.8834,0,0
2016-09-19,59702,61686,59702,61498,243750,0,1.7202,0,0
2016-09-20,61025,61875,60175,61687,318820,0,0.3073,0,0
2016-09-21,60930,62158,60269,61781,248037,0,0.1524,0,0
2016-09-22,62158,62536,60269,60270,242586,0,-2.4457,0,0
2016-09-23,61025,61592,60647,61403,258056,0,1.8799,0,0
2016-09-26,61403,61592,60647,60931,100045,0,-0.7687,0,0
2016-09-27,61025,61875,60269,61781,173744,0,1.395,0,0
2016-09-28,61592,61781,60647,61403,180716,0,-0.6118,0,0
2016-09-29,61403,61969,60552,60742,193396,0,-1.0765,0,0
2016-09-30,60647,61119,60458,61120,251040,0,0.6223,0,0
2016-10-04,61592,61686,60458,60742,288780,0,-0.6185,0,0
2016-10-05,60080,60741,59702,60364,196724,0,-0.6223,0,0
2016-10-06,59797,60080,58569,58569,304239,0,-2.9736,0,0
2016-10-07,58569,58852,57341,57719,351139,0,-1.4513,0,0
2016-10-10,58758,58758,57718,58097,287158,0,0.6549,0,0
2016-10-11,58758,59608,58474,59325,289070,0,2.1137,0,0
2016-10-12,59513,59513,58191,59230,268721,0,-0.1601,0,0
2016-10-13,58852,59135,58191,59042,220101,0,-0.3174,0,0
2016-10-14,59419,59513,57624,57625,275885,0,-2.4,0,0
2016-10-17,57813,58758,57530,58758,245423,0,1.9662,0,0
2016-10-18,58474,59419,58285,59419,245395,0,1.125,0,0
2016-10-19,59135,59419,58285,58664,253446,0,-1.2706,0,0
2016-10-20,58758,59230,58474,58853,152624,0,0.3222,0,0
2016-10-21,58947,59419,58191,58758,260856,0,-0.1614,0,0
2016-10-24,58758,59230,58663,59230,223209,0,0.8033,0,0
2016-10-25,59135,59513,58191,58569,322582,0,-1.116,0,0
2016-10-26,58758,58852,58191,58664,237311,0,0.1622,0,0
2016-10-27,58947,58947,58096,58758,285079,0,0.1602,0,0
2016-10-28,58380,58758,57624,57813,332629,0,-1.6083,0,0
2016-10-31,57530,58285,57530,57908,253205,0,0.1643,0,0
2016-11-01,58191,58569,57152,58286,381907,0,0.6528,0,0
2016-11-02,58191,58191,56679,57341,346894,0,-1.6213,0,0
2016-11-03,57341,58474,56868,58286,318658,0,1.648,0,0
2016-11-04,58569,58569,57341,58569,217450,0,0.4855,0,0
2016-11-07,59135,59135,57813,58380,245970,0,-0.3227,0,0
2016-11-08,58380,58947,58096,58286,209680,0,-0.161,0,0
2016-11-09,58380,58663,56774,58475,271333,0,0.3243,0,0
2016-11-10,58285,58569,57718,58002,239898,0,-0.8089,0,0
2016-11-11,57718,58474,55735,55924,419029,0,-3.5826,0,0
2016-11-14,55924,56301,55357,55735,206673,0,-0.338,0,0
2016-11-15,56207,56207,54696,54885,287751,0,-1.5251,0,0
2016-11-16,55546,56207,55168,55830,312535,0,1.7218,0,0
2016-11-17,55924,56774,55451,55735,304840,0,-0.1702,0,0
2016-11-18,55829,56207,55168,55168,167016,0,-1.0173,0,0
2016-11-21,55546,55546,54884,54979,172713,0,-0.3426,0,0
2016-11-22,55073,55357,54790,54979,143678,0,0.0,0,0
2016-11-23,54507,55546,54507,55263,208348,0,0.5166,0,0
2016-11-24,54979,55357,53940,54129,235572,0,-2.052,0,0
2016-11-25,54129,54601,53751,54035,220150,0,-0.1737,0,0
2016-11-28,53845,54223,53562,53846,332639,0,-0.3498,0,0
2016-11-29,53845,54318,53656,54129,410122,0,0.5256,0,0
2016-11-30,53845,54223,53373,53374,701977,0,-1.3948,0,0
2016-12-01,53373,53845,53090,53279,604748,0,-0.178,0,0
2016-12-02,53090,53940,53090,53940,356543,0,1.2406,0,0
2016-12-05,53562,53751,53184,53468,103835,0,-0.875,0,0
2016-12-06,54034,54318,53467,54035,273505,0,1.0604,0,0
2016-12-07,54412,54412,53467,53751,206518,0,-0.5256,0,0
2016-12-08,54034,54979,53845,54696,450435,0,1.7581,0,0
2016-12-09,54412,56018,54412,55546,326378,0,1.554,0,0
2016-12-12,56018,56018,55262,55263,262212,0,-0.5095,0,0
2016-12-13,55735,56963,55262,56680,473634,0,2.5641,0,0
2016-12-14,56490,56963,55924,56019,355327,0,-1.1662,0,0
2016-12-15,55735,56113,54696,55074,412061,0,-1.6869,0,0
2016-12-16,54884,55168,54412,54602,375834,0,-0.857,0,0
2016-12-19,54507,54790,54034,54602,257196,0,0.0,0,0
2016-12-20,54790,55073,54412,54696,389533,0,0.1722,0,0
2016-12-21,54884,55073,54601,54602,276382,0,-0.1719,0,0
2016-12-22,54601,55262,54507,55168,335432,0,1.0366,0,0
2016-12-23,55262,55924,54979,55735,307695,0,1.0278,0,0
2016-12-26,55829,58663,55735,58097,577508,0,4.2379,0,0
2016-12-27,58096,58285,56963,57625,258009,0,-0.8124,0,0
2016-12-28,56679,57341,56301,56396,276179,0,-2.1328,0,0
2016-12-29,56585,56963,55829,56680,265257,0,0.5036,0,0
2017-01-02,56301,56396,55640,56302,100391,0,-0.6669,0,0
2017-01-03,56774,57907,56301,57530,418901,0,2.1811,0,0
2017-01-04,57530,57530,56113,56585,292106,0,-1.6426,0,0
2017-01-05,56585,56868,56207,56491,274365,0,-0.1661,0,0
2017-01-06,56396,57152,56207,56869,296973,0,0.6691,0,0
2017-01-09,56679,56868,55357,55924,313766,0,-1.6617,0,0
2017-01-10,55451,56113,55451,55830,242789,0,-0.1681,0,0
2017-01-11,55262,56679,55073,56396,462264,0,1.0138,0,0
2017-01-12,56207,56868,55829,56869,322005,0,0.8387,0,0
2017-01-13,56679,57152,56113,56963,328620,0,0.1653,0,0
2017-01-16,56963,57057,55451,55924,283539,0,-1.824,0,0
2017-01-17,55829,57341,55640,56774,232591,0,1.5199,0,0
2017-01-18,56679,57246,56301,56774,226265,0,0.0,0,0
2017-01-19,56490,56963,56018,56302,235436,0,-0.8314,0,0
2017-01-20,56679,56774,56018,56113,173674,0,-0.3357,0,0
2017-01-23,55924,56301,55735,55924,133702,0,-0.3368,0,0
2017-01-24,57152,57152,55829,56396,425374,0,0.844,0,0
2017-01-25,56585,56774,55735,55735,280236,0,-1.1721,0,0
2017-01-26,55735,56113,55640,55924,216417,0,0.3391,0,0
2017-01-31,56113,56396,55735,55924,266570,0,0.0,0,0
2017-02-01,56301,59419,56018,58853,549859,0,5.2375,0,0
2017-02-02,59324,60080,58663,59797,531576,0,1.604,0,0
2017-02-03,60364,60647,59702,60364,792222,0,0.9482,0,0
2017-02-06,60647,60647,59324,59325,239887,0,-1.7212,0,0
2017-02-07,59702,59986,59135,59514,183265,0,0.3186,0,0
2017-02-08,59324,59797,58663,59419,246019,0,-0.1596,0,0
2017-02-09,59230,60552,59041,59892,364017,0,0.796,0,0
2017-02-10,60552,61592,60080,61025,611438,0,1.8917,0,0
2017-02-13,61025,61403,60080,60742,226473,0,-0.4637,0,0
2017-02-14,60836,60836,59797,60364,267209,0,-0.6223,0,0
2017-02-15,60175,60741,59986,60553,231203,0,0.3131,0,0
2017-02-16,60647,60930,59608,60742,281993,0,0.3121,0,0
2017-02-17,60458,60741,59797,59986,199484,0,-1.2446,0,0
2017-02-20,59797,59891,59230,59797,170904,0,-0.3151,0,0
2017-02-21,59230,60930,59230,60647,200266,0,1.4215,0,0
2017-02-22,60458,60458,59891,60081,162713,0,-0.9333,0,0
2017-02-23,60458,60647,59891,60553,185363,0,0.7856,0,0
2017-02-24,60741,60741,59891,60270,208117,0,-0.4674,0,0
2017-02-27,60552,60552,58663,59230,216325,0,-1.7256,0,0
2017-02-28,58947,59419,58380,59325,308226,0,0.1604,0,0
2017-03-02,59324,60175,59041,59514,327484,0,0.3186,0,0
2017-03-03,58947,59891,58947,59514,200683,0,0.0,0,0
2017-03-06,59797,59986,57057,57625,368299,0,-3.174,0,0
2017-03-07,57907,59513,57813,59136,391442,0,2.6221,0,0
2017-03-08,58663,59135,57907,58664,266442,0,-0.7982,0,0
2017-03-09,58663,59230,57813,57813,280283,0,-1.4506,0,0
2017-03-10,58096,59513,58096,59136,308524,0,2.2884,0,0
2017-03-13,59135,60647,59041,60081,231467,0,1.598,0,0
2017-03-14,60364,61592,60080,61498,337289,0,2.3585,0,0
2017-03-15,61119,61308,60269,61120,253656,0,-0.6147,0,0
2017-03-16,61875,62536,60741,61403,395413,0,0.463,0,0
2017-03-17,61686,63575,61308,62915,527052,0,2.4624,0,0
2017-03-20,62820,63198,62253,62820,273001,0,-0.151,0,0
2017-03-21,63764,63764,62347,63104,340969,0,0.4521,0,0
2017-03-22,63103,65276,62725,63765,453502,0,1.0475,0,0
2017-03-23,64331,66787,63859,66126,899689,0,3.7027,0,0
2017-03-24,66598,67354,65937,66788,786095,0,1.0011,0,0
2017-03-27,66882,66976,64898,65371,365427,0,-2.1216,0,0
2017-03-28,65654,66032,64520,64993,500793,0,-0.5782,0,0
2017-03-29,65654,66315,64709,65654,329179,0,1.017,0,0
2017-03-30,65654,66409,64426,65465,351968,0,-0.2879,0,0
2017-03-31,65465,66315,65181,66315,372512,0,1.2984,0,0
2017-04-03,66504,66504,64898,65276,288029,0,-1.5668,0,0
2017-04-04,65276,65370,64426,64615,193779,0,-1.0126,0,0
2017-04-05,64237,64803,63386,64426,280873,0,-0.2925,0,0
2017-04-06,63575,66315,63103,66315,340610,0,2.932,0,0
2017-04-07,66126,66598,64992,65465,306492,0,-1.2818,0,0
2017-04-10,65181,65465,63670,64615,354977,0,-1.2984,0,0
2017-04-11,64048,64898,64048,64709,280720,0,0.1455,0,0
2017-04-12,64520,65370,64520,65087,169300,0,0.5842,0,0
2017-04-13,65654,65654,64898,65560,276679,0,0.7267,0,0
2017-04-14,64992,65181,63953,64993,149659,0,-0.8649,0,0
2017-04-17,64992,65748,64803,65371,99123,0,0.5816,0,0
2017-04-18,66032,66032,65087,65371,141236,0,0.0,0,0
2017-04-19,64992,66032,64615,65182,259615,0,-0.2891,0,0
2017-04-20,65181,65654,64709,65182,276188,0,0.0,0,0
2017-04-21,65181,65748,65087,65654,153408,0,0.7241,0,0
2017-04-24,65654,66220,65465,65938,167639,0,0.4326,0,0
2017-04-25,65748,65937,64992,65560,250005,0,-0.5733,0,0
2017-04-26,65748,68015,65654,66977,467424,0,2.1614,0,0
2017-04-27,67260,67260,65276,65654,272262,0,-1.9753,0,0
2017-04-28,64709,65276,63764,63859,368755,0,-2.734,0,0
2017-05-02,63670,64709,63481,64615,266797,0,1.1839,0,0
2017-05-04,64142,64898,64142,64709,183787,0,0.1455,0,0
2017-05-08,65559,68015,64898,67921,446813,0,4.9638,0,0
2017-05-10,68393,68771,66504,66788,335894,0,-1.6681,0,0
2017-05-11,66882,67732,66693,67071,386212,0,0.4237,0,0
2017-05-12,66976,67449,66504,66882,240572,0,-0.2818,0,0
2017-05-15,67449,67543,66598,66788,152302,0,-0.1405,0,0
2017-05-16,67826,69999,67826,68299,567951,0,2.2624,0,0
2017-05-17,68582,70188,68582,69716,615020,0,2.0747,0,0
2017-05-18,68771,69999,68582,69716,466778,0,0.0,0,0
2017-05-19,69905,71227,69432,69905,327424,0,0.2711,0,0
2017-05-22,70944,71605,69905,71606,366202,0,2.4333,0,0
2017-05-23,71227,72644,70849,71983,305927,0,0.5265,0,0
2017-05-24,73117,75573,72739,75573,652389,0,4.9873,0,0
2017-05-25,75573,77367,74061,76329,509921,0,1.0004,0,0
2017-05-26,75762,76612,75195,75290,477637,0,-1.3612,0,0
2017-05-29,75762,78973,75667,77557,556838,0,3.011,0,0
2017-05-30,77840,79729,77179,77651,495880,0,0.1212,0,0
2017-05-31,77462,77745,76328,76518,481534,0,-1.4591,0,0
2017-06-01,76517,77273,76045,76423,275068,0,-0.1242,0,0
2017-06-02,76045,78879,76045,78502,456226,0,2.7204,0,0
2017-06-05,78879,78879,77651,78124,251511,0,-0.4815,0,0
2017-06-07,77367,78879,77367,77746,317458,0,-0.4838,0,0
2017-06-08,77934,77934,76706,77179,536194,0,-0.7293,0,0
2017-06-09,77840,81241,77651,80674,710929,0,4.5284,0,0
2017-06-12,79824,80201,76801,77368,383009,0,-4.098,0,0
2017-06-13,77367,79257,76895,79257,310376,0,2.4416,0,0
2017-06-14,78407,78973,76612,76896,491709,0,-2.9789,0,0
2017-06-15,76234,77367,75384,76612,439844,0,-0.3693,0,0
2017-06-16,76895,77273,75478,76234,282784,0,-0.4934,0,0
2017-06-19,76234,76895,75573,76518,191064,0,0.3725,0,0
2017-06-20,76423,76612,74345,75384,328564,0,-1.482,0,0
2017-06-21,74628,75478,73778,75479,258066,0,0.126,0,0
2017-06-22,75384,75667,72644,73306,445847,0,-2.8789,0,0
2017-06-23,73589,75384,73400,75384,362688,0,2.8347,0,0
2017-06-26,75006,75762,74156,74817,203441,0,-0.7521,0,0
2017-06-27,74722,75384,73494,73967,284896,0,-1.1361,0,0
2017-06-28,74250,74628,73117,73684,223237,0,-0.3826,0,0
2017-06-29,74061,75100,73117,73400,192884,0,-0.3854,0,0
2017-06-30,72644,73022,72077,73023,247538,0,-0.5136,0,0
2017-07-03,72644,74628,72644,73873,211472,0,1.164,0,0
2017-07-04,73778,74156,73022,73873,170070,0,0.0,0,0
2017-07-05,73400,73967,72644,72928,175281,0,-1.2792,0,0
2017-07-06,72644,73211,71700,72172,267672,0,-1.0366,0,0
2017-07-07,71322,71794,69527,69905,395120,0,-3.1411,0,0
2017-07-10,69054,69905,68015,68583,532794,0,-1.8911,0,0
2017-07-11,68299,68960,67732,68772,391816,0,0.2756,0,0
2017-07-12,68488,69999,68488,69338,258291,0,0.823,0,0
2017-07-13,69999,71983,69716,71228,471915,0,2.7258,0,0
2017-07-14,71322,72077,69999,70755,249857,0,-0.6641,0,0
2017-07-17,71511,71605,69905,70850,248675,0,0.1343,0,0
2017-07-18,71038,72739,71038,72645,334740,0,2.5335,0,0
2017-07-19,73211,73305,71794,72267,318535,0,-0.5203,0,0
2017-07-20,72455,72550,70566,71417,248243,0,-1.1762,0,0
2017-07-21,71133,72077,70944,71606,185839,0,0.2646,0,0
2017-07-24,71605,71700,70094,70661,237477,0,-1.3197,0,0
2017-07-25,70849,70849,69432,69811,297933,0,-1.2029,0,0
2017-07-26,70660,71322,69810,71322,260575,0,2.1644,0,0
2017-07-27,71038,71700,70849,71322,254765,0,0.0,0,0
2017-07-28,70944,72172,70944,71794,359732,0,0.6618,0,0
2017-07-31,71700,72644,70471,71228,233799,0,-0.7884,0,0
2017-08-01,70849,72739,70283,72078,309718,0,1.1934,0,0
2017-08-02,72644,72644,71038,71511,175818,0,-0.7866,0,0
2017-08-03,71322,71605,69810,70755,237138,0,-1.0572,0,0
2017-08-04,70283,72739,70283,72361,260065,0,2.2698,0,0
2017-08-07,72928,73116,71699,71889,222532,0,-0.6523,0,0
2017-08-08,71888,73305,71511,72645,236968,0,1.0516,0,0
2017-08-09,71983,73683,71227,73211,291791,0,0.7791,0,0
2017-08-10,72266,74250,72266,73589,412800,0,0.5163,0,0
2017-08-11,72361,73400,72266,73306,242738,0,-0.3846,0,0
2017-08-14,73305,73778,72172,72550,200602,0,-1.0313,0,0
2017-08-16,74156,76045,73400,74912,564921,0,3.2557,0,0
2017-08-17,74156,76045,74156,75951,284635,0,1.387,0,0
2017-08-18,75100,76139,75006,75668,212865,0,-0.3726,0,0
2017-08-21,75762,76139,75006,76045,177667,0,0.4982,0,0
2017-08-22,76045,77273,76045,76990,214334,0,1.2427,0,0
2017-08-23,76706,77462,75762,76329,208371,0,-0.8586,0,0
2017-08-24,75950,77651,75950,77274,189417,0,1.2381,0,0
2017-08-25,77273,77556,76139,76423,174341,0,-1.1013,0,0
2017-08-28,76045,76612,75478,76140,164374,0,-0.3703,0,0
2017-08-29,75478,76423,74817,76234,179009,0,0.1235,0,0
2017-08-30,76612,81241,76517,80958,622956,0,6.1967,0,0
2017-08-31,80013,80579,78784,79352,331669,0,-1.9837,0,0
2017-09-01,79540,79635,77745,79068,263749,0,-0.3579,0,0
2017-09-04,76612,78596,76045,77179,183215,0,-2.3891,0,0
2017-09-05,77179,78407,77084,77651,197393,0,0.6116,0,0
2017-09-06,78218,78218,75289,75951,299546,0,-2.1893,0,0
2017-09-07,76045,78312,75950,77179,278222,0,1.6168,0,0
2017-09-08,76706,77651,75478,76045,175461,0,-1.4693,0,0
2017-09-11,76990,77840,76423,77651,206053,0,2.1119,0,0
2017-09-12,77462,77745,76517,77179,110459,0,-0.6078,0,0
2017-09-13,77179,79257,77179,78785,396629,0,2.0809,0,0
2017-09-14,78407,79068,77840,78974,275297,0,0.2399,0,0
2017-09-15,78784,80674,78123,80296,411000,0,1.674,0,0
2017-09-18,79918,80863,79068,79541,228343,0,-0.9403,0,0
2017-09-19,79540,79824,77462,78691,259802,0,-1.0686,0,0
2017-09-20,78973,79068,76423,76896,270403,0,-2.2811,0,0
2017-09-21,76895,77273,75762,76329,308476,0,-0.7374,0,0
2017-09-22,75573,77084,74911,76140,206967,0,-0.2476,0,0
2017-09-25,76045,76045,74628,75762,184730,0,-0.4965,0,0
2017-09-26,75762,76045,73683,74156,231692,0,-2.1198,0,0
2017-09-27,73683,74250,72833,73400,311983,0,-1.0195,0,0
2017-09-28,72550,74345,72172,74251,225476,0,1.1594,0,0
2017-09-29,74439,76234,73778,76140,257626,0,2.5441,0,0
2017-10-10,76895,77273,75384,77274,666115,0,1.4894,0,0
2017-10-11,76517,78123,76517,78029,267321,0,0.977,0,0
2017-10-12,77367,78312,76706,76707,344456,0,-1.6942,0,0
2017-10-13,76706,77934,76612,77746,211713,0,1.3545,0,0
2017-10-16,78123,78784,76706,77651,187502,0,-0.1222,0,0
2017-10-17,76895,77556,75950,76045,236265,0,-2.0682,0,0
2017-10-18,75950,79068,75950,78596,376006,0,3.3546,0,0
2017-10-19,78596,81146,78596,80863,437274,0,2.8844,0,0
2017-10-20,80863,81524,79918,81525,229724,0,0.8187,0,0
2017-10-23,82091,82469,80768,82186,264473,0,0.8108,0,0
2017-10-24,82091,82563,81052,81713,221059,0,-0.5755,0,0
2017-10-25,81430,81713,79824,81052,205292,0,-0.8089,0,0
2017-10-26,81052,82091,80863,81997,188899,0,1.1659,0,0
2017-10-27,80957,82563,80957,82186,196011,0,0.2305,0,0
2017-10-30,82280,82563,80485,81147,362042,0,-1.2642,0,0
2017-10-31,80957,81713,80579,81241,315730,0,0.1158,0,0
2017-11-01,79068,82374,78879,82280,404221,0,1.2789,0,0
2017-11-02,82185,83130,81430,82942,297461,0,0.8046,0,0
2017-11-03,83130,83508,81618,82847,223008,0,-0.1145,0,0
2017-11-06,81713,82752,81524,82280,147281,0,-0.6844,0,0
2017-11-07,81902,82941,80957,81619,185825,0,-0.8034,0,0
2017-11-08,80863,82752,80579,82469,307801,0,1.0414,0,0
2017-11-09,82847,83413,81996,82847,328819,0,0.4584,0,0
2017-11-10,82658,84075,82469,83981,274960,0,1.3688,0,0
2017-11-13,83130,83602,79729,79919,597891,0,-4.8368,0,0
2017-11-14,80296,80579,78973,79541,301811,0,-0.473,0,0
2017-11-15,80201,81807,80013,81052,401030,0,1.8996,0,0
2017-11-16,81524,83980,81241,83981,334486,0,3.6137,0,0
2017-11-17,83980,84358,81430,82469,326235,0,-1.8004,0,0
2017-11-20,82658,83697,82185,83225,218238,0,0.9167,0,0
2017-11-21,83130,83602,82658,82942,169059,0,-0.34,0,0
2017-11-22,82469,85303,82185,84642,209745,0,2.0496,0,0
2017-11-23,83886,84547,83035,83697,137185,0,-1.1165,0,0
2017-11-24,84452,84830,83130,84170,168794,0,0.5651,0,0
2017-11-27,83413,84736,82658,83981,208675,0,-0.2245,0,0
2017-11-28,84169,84452,82280,82847,192238,0,-1.3503,0,0
2017-11-29,82280,83886,81524,83792,184545,0,1.1407,0,0
2017-11-30,85114,85964,83886,85964,544404,0,2.5921,0,0
2017-12-01,85303,85775,82847,83508,209348,0,-2.857,0,0
2017-12-04,84452,85114,83602,84831,137589,0,1.5843,0,0
2017-12-05,83508,84452,83130,83414,180926,0,-1.6704,0,0
2017-12-06,83886,83886,82374,83225,255255,0,-0.2266,0,0
2017-12-07,83224,84169,81335,81997,261608,0,-1.4755,0,0
2017-12-08,81807,82941,81713,82658,210188,0,0.8061,0,0
2017-12-11,82091,82658,81524,82280,100324,0,-0.4573,0,0
2017-12-12,81524,82847,80957,81430,177410,0,-1.0331,0,0
2017-12-13,81146,82469,81146,82280,228369,0,1.0438,0,0
2017-12-14,82941,83980,81902,81902,562440,0,-0.4594,0,0
2017-12-15,82941,84830,82563,84642,398732,0,3.3455,0,0
2017-12-18,84547,85681,83791,85020,197447,0,0.4466,0,0
2017-12-19,84641,86342,84641,85398,214200,0,0.4446,0,0
2017-12-20,84925,85869,84169,84925,189830,0,-0.5539,0,0
2017-12-21,84075,85019,83319,83981,159405,0,-1.1116,0,0
2017-12-22,84830,84830,82469,83130,181817,0,-1.0133,0,0
2017-12-26,83130,84736,82847,84547,200642,0,1.7046,0,0
2017-12-27,83413,85492,82374,85209,162583,0,0.783,0,0
2017-12-28,85303,86247,84547,85964,106393,0,0.8861,0,0
2018-01-02,85869,86436,84264,85775,175563,0,-0.2199,0,0
2018-01-03,85019,85964,84641,85020,238461,0,-0.8802,0,0
2018-01-04,85208,85775,83602,84170,261247,0,-0.9998,0,0
2018-01-05,84264,84264,82941,83886,260522,0,-0.3374,0,0
2018-01-08,84264,85492,83886,84642,231615,0,0.9012,0,0
2018-01-09,84830,89554,84641,88421,419749,0,4.4647,0,0
2018-01-10,87948,88609,86814,87192,206096,0,-1.3899,0,0
2018-01-11,88515,88609,86247,88137,274631,0,1.0838,0,0
2018-01-12,89081,89365,88137,89082,246619,0,1.0722,0,0
2018-01-15,89459,89459,87381,88987,181317,0,-0.1066,0,0
2018-01-16,88326,89270,88042,89271,205082,0,0.3191,0,0
2018-01-17,88137,89176,88042,88609,197896,0,-0.7416,0,0
2018-01-18,88137,88987,86909,87665,178809,0,-1.0654,0,0
2018-01-19,86720,88326,86720,88326,158949,0,0.754,0,0
2018-01-22,88326,88703,87192,88704,145345,0,0.428,0,0
2018-01-23,87853,89459,87475,89271,287509,0,0.6392,0,0
2018-01-24,88515,89081,87475,88137,229429,0,-1.2703,0,0
2018-01-25,89081,91160,87948,89649,445090,0,1.7155,0,0
2018-01-26,88609,89365,87570,88987,210848,0,-0.7384,0,0
2018-01-29,89270,90876,87853,88515,306608,0,-0.5304,0,0
2018-01-30,88515,88703,85492,85775,337643,0,-3.0955,0,0
2018-01-31,85775,85775,82185,84170,531602,0,-1.8712,0,0
2018-02-01,84264,87098,84264,86909,431754,0,3.2541,0,0
2018-02-02,86909,87003,84641,85398,273527,0,-1.7386,0,0
2018-02-05,85492,85869,83224,83319,311405,0,-2.4345,0,0
2018-02-06,83602,83886,79635,81241,499763,0,-2.494,0,0
2018-02-07,81618,83035,79540,79541,445223,0,-2.0925,0,0
2018-02-08,80768,82469,79824,81336,384668,0,2.2567,0,0
2018-02-09,80674,81146,78973,79824,329974,0,-1.859,0,0
2018-02-12,79918,80485,77840,79919,186241,0,0.119,0,0
2018-02-13,80107,81524,79257,80863,294401,0,1.1812,0,0
2018-02-14,81618,81902,80013,81052,234691,0,0.2337,0,0
2018-02-19,82847,82847,80485,81808,216713,0,0.9327,0,0
2018-02-20,80863,81430,79257,79446,258975,0,-2.8872,0,0
2018-02-21,79729,81241,79068,81241,310881,0,2.2594,0,0
2018-02-22,80013,80768,79635,79824,182482,0,-1.7442,0,0
2018-02-23,80579,81241,80013,81147,153604,0,1.6574,0,0
2018-02-26,81524,81807,80485,81713,181421,0,0.6975,0,0
2018-02-27,81241,81996,80957,81147,232167,0,-0.6927,0,0
2018-02-28,81807,81902,80863,81430,248066,0,0.3487,0,0
2018-03-02,79635,80863,78123,78879,308112,0,-3.1328,0,0
2018-03-05,78218,80485,78218,79730,224784,0,1.0789,0,0
2018-03-06,80579,81052,79068,81052,245589,0,1.6581,0,0
2018-03-07,80013,81807,80013,81052,317209,0,0.0,0,0
2018-03-08,81902,82563,80674,82564,309301,0,1.8655,0,0
2018-03-09,82469,84264,82280,83508,214971,0,1.1434,0,0
2018-03-12,85019,85019,80768,84075,176608,0,0.679,0,0
2018-03-13,82752,85397,82185,85398,251721,0,1.5736,0,0
2018-03-14,84075,84736,83035,84359,172316,0,-1.2167,0,0
2018-03-15,84925,84925,83130,84170,152092,0,-0.224,0,0
2018-03-16,84452,85397,84264,85398,239233,0,1.459,0,0
2018-03-19,85586,85681,84264,84642,125024,0,-0.8853,0,0
2018-03-20,84169,85114,83697,84359,147701,0,-0.3343,0,0
2018-03-21,83602,85208,83602,83697,188787,0,-0.7847,0,0
2018-03-22,83224,84830,83130,84075,215517,0,0.4516,0,0
2018-03-23,82374,82847,80957,81241,209682,0,-3.3708,0,0
2018-03-26,81713,82941,80768,81902,140194,0,0.8136,0,0
2018-03-27,83035,84264,81902,82942,189348,0,1.2698,0,0
2018-03-28,81807,82563,80107,80863,237040,0,-2.5066,0,0
2018-03-29,81430,83130,80957,82091,238948,0,1.5186,0,0
2018-03-30,81618,82185,80957,81336,258526,0,-0.9197,0,0
2018-04-02,81052,82752,81052,82280,174943,0,1.1606,0,0
2018-04-03,81902,82280,80863,81336,206103,0,-1.1473,0,0
2018-04-04,81335,81996,78312,79068,331736,0,-2.7884,0,0
2018-04-05,79824,80674,78879,79163,211782,0,0.1201,0,0
2018-04-06,79068,80674,78029,80202,229979,0,1.3125,0,0
2018-04-09,80390,81146,79351,80580,213195,0,0.4713,0,0
2018-04-10,79918,81524,79824,81336,229614,0,0.9382,0,0
2018-04-11,80579,81335,79446,80108,249353,0,-1.5098,0,0
2018-04-12,79824,80863,79824,80863,226382,0,0.9425,0,0
2018-04-13,81052,81713,79257,79824,286563,0,-1.2849,0,0
2018-04-16,80390,80390,78407,78974,188865,0,-1.0648,0,0
2018-04-17,78879,80107,78596,79635,166986,0,0.837,0,0
2018-04-18,80013,80579,79635,80013,188070,0,0.4747,0,0
2018-04-19,79446,80579,79446,80296,170874,0,0.3537,0,0
2018-04-20,80579,80579,79446,79919,168426,0,-0.4695,0,0
2018-04-23,80579,80579,78879,79352,210413,0,-0.7095,0,0
2018-04-24,79635,79729,78312,78596,231871,0,-0.9527,0,0
2018-04-25,78879,78973,76801,77557,529686,0,-1.322,0,0
2018-04-26,77651,77934,76045,76234,337092,0,-1.7058,0,0
2018-04-27,76517,77179,75384,75951,241999,0,-0.3712,0,0
2018-04-30,76423,76990,75950,76612,171720,0,0.8703,0,0
2018-05-02,76895,77084,76045,77085,302001,0,0.6174,0,0
2018-05-03,77367,77462,76612,76707,210272,0,-0.4904,0,0
