date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2018-05-21,39874,39961,39095,39183,87298,0,-2.897,0,0
2018-05-23,38965,39095,37882,38057,115273,0,-2.8737,0,0
2018-05-24,38663,38878,36843,37061,80042,0,-2.6171,0,0
2018-05-25,33380,35978,33380,35675,245383,0,-3.7398,0,0
2018-05-28,38316,45243,38316,42213,474283,0,18.3266,0,0
2018-05-29,41995,42083,39138,39313,175664,0,-6.8699,0,0
2018-05-30,39571,41520,38272,41261,164994,0,4.9551,0,0
2018-05-31,40697,41087,39614,39745,97544,0,-3.6742,0,0
2018-06-01,40048,40048,38532,38533,98303,0,-3.0494,0,0
2018-06-04,39874,39874,37536,38317,104204,0,-0.5606,0,0
2018-06-05,38402,39312,37450,39139,65677,0,2.1453,0,0
2018-06-07,39138,39312,38186,38706,63774,0,-1.1063,0,0
2018-06-08,38489,38532,37233,37234,71859,0,-3.803,0,0
2018-06-11,37536,38532,37103,38533,71340,0,3.4887,0,0
2018-06-12,38359,38532,36454,36801,111348,0,-4.4948,0,0
2018-06-14,35978,36237,34246,34247,124349,0,-6.94,0,0
2018-06-15,34246,35501,33683,33987,70839,0,-0.7592,0,0
2018-06-18,33900,34679,33900,34204,61452,0,0.6385,0,0
2018-06-19,33856,34593,32601,32732,61908,0,-4.3036,0,0
2018-06-20,32384,33163,32384,33034,50760,0,0.9226,0,0
2018-06-21,33034,33380,31735,31822,62362,0,-3.6689,0,0
2018-06-22,31865,32167,30132,31606,133276,0,-0.6788,0,0
2018-06-25,31821,32341,31388,31562,27553,0,-0.1392,0,0
2018-06-26,31518,32687,30999,31302,27537,0,-0.8238,0,0
2018-06-27,31562,31562,30176,30220,45157,0,-3.4566,0,0
2018-06-28,29786,30652,29484,29484,52949,0,-2.4355,0,0
2018-06-29,29657,30566,29440,30307,66129,0,2.7913,0,0
2018-07-02,30306,30392,28098,28229,73266,0,-6.8565,0,0
2018-07-03,28531,28618,27102,27449,68523,0,-2.7631,0,0
2018-07-04,27146,27968,26626,27103,46062,0,-1.2605,0,0
2018-07-05,27015,27318,26063,26627,67453,0,-1.7563,0,0
2018-07-06,26843,28271,26756,28013,46822,0,5.2052,0,0
2018-07-09,27795,27795,25804,26497,112583,0,-5.4118,0,0
2018-07-10,26539,27492,26409,26540,39152,0,0.1623,0,0
2018-07-11,26323,26583,25890,26454,51577,0,-0.324,0,0
2018-07-12,26323,26453,25284,25371,131622,0,-4.0939,0,0
2018-07-13,25414,25544,25024,25415,95008,0,0.1734,0,0
2018-07-16,25544,26107,25457,25631,50681,0,0.8499,0,0
2018-07-17,25976,26843,25673,25934,72155,0,1.1822,0,0
2018-07-18,26150,26236,25111,25371,36603,0,-2.1709,0,0
2018-07-19,25370,25544,24808,25111,30852,0,-1.0248,0,0
2018-07-20,24851,25197,24591,24895,26600,0,-0.8602,0,0
2018-07-23,24937,25284,24245,24332,35352,0,-2.2615,0,0
2018-07-24,24028,25933,24028,25631,51735,0,5.3386,0,0
2018-07-25,25804,25976,25284,25718,57219,0,0.3394,0,0
2018-07-26,26150,26539,25111,25241,41003,0,-1.8547,0,0
2018-07-27,25500,25500,24980,25198,32615,0,-0.1704,0,0
2018-07-30,25197,28747,25197,28532,164493,0,13.2312,0,0
2018-07-31,28834,28834,26756,27710,123842,0,-2.881,0,0
2018-08-01,27708,28185,27146,27796,45090,0,0.3104,0,0
2018-08-02,27665,27795,26843,27146,34691,0,-2.3385,0,0
2018-08-03,27449,28314,27405,27796,38995,0,2.3945,0,0
2018-08-06,27751,28142,27492,27925,33320,0,0.4641,0,0
2018-08-07,27925,28531,27189,28315,41448,0,1.3966,0,0
2018-08-08,28314,28574,27839,28315,23386,0,0.0,0,0
